name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source
Smartphone ZTE Nubia Neo 8Go 256Go Jaune,ZTE,8.0,256.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,749.0,https://spacenet.tn/smartphone-tunisie/71202-smartphone-zte-nubia-neo-8go-256go-jaune.html,SpaceNet
Smartphone Oppo A3 8Go 256Go Violet,Oppo,8.0,256.0,5100.0,6.56,50.0,5.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/oppo-smartphones/79532-smartphone-oppo-a3-8go-256go-violet.html,SpaceNet
Smartphone Oppo A3 8Go 256Go Noir,Oppo,8.0,256.0,5100.0,6.56,50.0,5.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/oppo-smartphones/79529-smartphone-oppo-a3-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 128Go Noir,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86673-smartphone-xiaomi-redmi-note-14-8go-128go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 128Go Vert,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86711-smartphone-xiaomi-redmi-note-14-8go-128go-vert.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 128Go Bleu,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86679-smartphone-xiaomi-redmi-note-14-8go-128go-bleu.html,SpaceNet
Smartphone Honor X7d 5G 8Go 256Go Silver,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94422-smartphone-honor-x7d-5g-8go-256go-silver.html,SpaceNet
Smartphone Honor X7d 5G 8Go 256Go Gold,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94419-smartphone-honor-x7d-5g-8go-256go-gold.html,SpaceNet
Smartphone Honor X7d 5G 8Go 256Go Noir,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94421-smartphone-honor-x7d-5g-8go-256go-noir.html,SpaceNet
Smartphone Infinix Hot 50 Pro + 8Go 256Go Violet,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81791-smartphone-infinix-hot-50-pro-8go-256go-violet.html,SpaceNet
Smartphone Infinix Hot 50 Pro + 8Go 256Go Gris Titanium,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81790-smartphone-infinix-hot-50-pro-8go-256go-gris-titanium.html,SpaceNet
Smartphone Infinix Hot 50 Pro + 8Go 256Go Noir,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81783-smartphone-infinix-hot-50-pro-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 256Go Noir,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86662-smartphone-xiaomi-redmi-note-14-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 256Go Bleu,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86667-smartphone-xiaomi-redmi-note-14-8go-256go-bleu.html,SpaceNet
Smartphone Infinix Note 50s 5G 8Go 256Go Rouge,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91383-smartphone-infinix-note-50s-5g-8go-256go-rouge.html,SpaceNet
Smartphone Infinix Note 50s 5G 8Go 256Go Marine,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91387-smartphone-infinix-note-50s-5g-8go-256go-marine.html,SpaceNet
Smartphone Infinix Note 50s 5G 8Go 256Go Gris,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91391-smartphone-infinix-note-50s-5g-8go-256go-gris.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 8Go 256Go Vert,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86669-smartphone-xiaomi-redmi-note-14-8go-256go-vert.html,SpaceNet
Samsung Galaxy A17 5G 6Go 128Go Noir,Samsung,6.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92887-samsung-galaxy-a17-5g-6go-128go-noir.html,SpaceNet
Samsung Galaxy A17 5G 6Go 128Go Gris,Samsung,6.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92884-samsung-galaxy-a17-5g-6go-128go-gris.html,SpaceNet
Samsung Galaxy A17 5G 12 Go (6Go + 6Go Extensible) 128Go Bleu,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92889-samsung-galaxy-a17-5g-6go-128go-bleu.html,SpaceNet
Smartphone Honor X7c 8Go 5G 256Go Vert,Honor,8.0,128.0,5200.0,6.7,50.0,5.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/honor-smartphone/86080-smartphone-honor-x7c-8go-256go-vert.html,SpaceNet
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Violet,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92242-smartphone-infinix-hot-60-pro-plus-8go-256go-violet.html,SpaceNet
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Noir,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92237-smartphone-infinix-hot-60-pro-plus-8go-256go-noir.html,SpaceNet
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Silver,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92239-smartphone-infinix-hot-60-pro-plus-8go-256go-silver.html,SpaceNet
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Coral Tides,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92240-smartphone-infinix-hot-60-pro-plus-8go-256go-coral-tides.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Noir,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86709-smartphone-xiaomi-redmi-note-14-5g-6go-128go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Violet,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86699-smartphone-xiaomi-redmi-note-14-5g-6go-128go-violet.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Vert,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86696-smartphone-xiaomi-redmi-note-14-5g-6go-128go-vert.html,SpaceNet
Smartphone Oppo Reno 8T 8Go 256Go Orange,Oppo,8.0,256.0,6000.0,6.82,50.0,6.5,4G,Android 15,Unknown,899.0,https://spacenet.tn/oppo-smartphones/55194-smartphone-oppo-reno-8t-8go-256go-orange.html,SpaceNet
Smartphone Oppo A5 8Go 256Go Blanc,Oppo,8.0,256.0,5000.0,6.72,50.0,8.0,4G,Android 13,Unknown,899.0,https://spacenet.tn/oppo-smartphones/90347-smartphone-oppo-a5-8go-256go-blanc.html,SpaceNet
Smartphone Oppo A5 8Go 256Go Vert,Oppo,8.0,256.0,5000.0,6.72,50.0,8.0,4G,Android 13,Unknown,899.0,https://spacenet.tn/oppo-smartphones/90348-smartphone-oppo-a5-8go-256go-vert.html,SpaceNet
Smartphone Oppo Reno 8T 8Go 256Go Noir,Oppo,8.0,256.0,6000.0,6.82,50.0,6.5,4G,Android 15,Unknown,899.0,https://spacenet.tn/oppo-smartphones/55193-smartphone-oppo-reno-8t-8go-256go-noir.html,SpaceNet
Smartphone Oppo A5 5G 6Go 128Go Vert,Oppo,6.0,128.0,5000.0,6.67,50.0,6.5,5G,Android 15,MediaTek,899.0,https://spacenet.tn/oppo-smartphones/91078-smartphone-oppo-a5-5g-6go-128go-vert.html,SpaceNet
Smartphone Oppo A5 5G 6Go 128Go Blanc,Oppo,6.0,128.0,5000.0,6.67,50.0,6.5,5G,Android 15,MediaTek,899.0,https://spacenet.tn/oppo-smartphones/91081-smartphone-oppo-a5-5g-6go-128go-blanc.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 S 8Go 256Go Violet,XIAOMI,8.0,256.0,5000.0,6.73,50.0,32.0,5G,Android 14,Unknown,939.0,https://spacenet.tn/redmi-note-14s/88965-smartphone-xiaomi-redmi-note-14-s-8go-256go-violet.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 S 8Go 256Go Noir,XIAOMI,8.0,256.0,5000.0,6.73,50.0,32.0,5G,Android 14,Unknown,939.0,https://spacenet.tn/redmi-note-14s/88967-smartphone-xiaomi-redmi-note-14-s-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14S 8Go 256Go Bleu,XIAOMI,8.0,256.0,5000.0,6.67,200.0,16.0,5G,Android 13,Octa Core,939.0,https://spacenet.tn/redmi-note-14s/88968-smartphone-xiaomi-redmi-note-14s-8go-256go-bleu.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Noir,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86706-smartphone-xiaomi-redmi-note-14-5g-8go-256go-noir.html,SpaceNet
Smartphone Honor 400 Lite 5G 8Go 256Go Gris,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91208-smartphone-honor-400-lite-5g-8go-256go-gris.html,SpaceNet
Smartphone Honor 400 Lite 5G 8Go 256Go Noir,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91209-smartphone-honor-400-lite-5g-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Vert,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86685-smartphone-xiaomi-redmi-note-14-5g-8go-256go-vert.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Violet,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86703-smartphone-xiaomi-redmi-note-14-5g-8go-256go-violet.html,SpaceNet
Smartphone Honor 400 Lite 5G 8Go 256Go Vert,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91210-smartphone-honor-400-lite-5g-8go-256go-vert.html,SpaceNet
Smartphone Honor X8d 8Go 256Go Noir,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97284-smartphone-honor-x8d-8go-256go-noir.html,SpaceNet
Smartphone Honor X8d 8Go 256Go Bleu,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97286-smartphone-honor-x8d-8go-256go-bleu.html,SpaceNet
Smartphone Honor X8d 8Go 256Go Gris,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97288-smartphone-honor-x8d-8go-256go-gris.html,SpaceNet
Smartphone Oppo A6 Pro 8Go 256Go Rouge,Oppo,8.0,256.0,7000.0,6.82,50.0,16.0,4G,Android 15,MediaTek,999.0,https://spacenet.tn/smartphone-tunisie/94065-smartphone-oppo-a6-pro-8go-256go-rouge.html,SpaceNet
Samsung Galaxy A17 5G 16 Go (8Go + 8Go Extensible) 256Go Gris,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,999.0,https://spacenet.tn/telephone-samsung/92895-samsung-galaxy-a17-5g-6go-128go-gris.html,SpaceNet
Smartphone Huawei nova 10 SE 8Go 256Go Silver,Huawei,8.0,256.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,999.0,https://spacenet.tn/huawei-smartphones/55341-smartphone-huawei-nova-10-se-8go-256go-silver.html,SpaceNet
Smartphone Vivo V30 5G 12Go 256Go Noir,Vivo,12.0,256.0,5000.0,6.78,50.0,50.0,5G,Android 14,Unknown,999.0,https://spacenet.tn/smartphone-tunisie/75062-smartphone-vivo-v30-5g-12go-256go-noir.html,SpaceNet
Smartphone Oppo A6 Pro 8Go 256Go Bleu,Oppo,8.0,256.0,7000.0,6.82,50.0,16.0,4G,Android 15,MediaTek,999.0,https://spacenet.tn/smartphone-tunisie/94066-smartphone-oppo-a6-pro-8go-256go-bleu.html,SpaceNet
Samsung Galaxy A17 5G 16 Go (8Go + 8Go Extensible) 256Go Bleu,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,999.0,https://spacenet.tn/telephone-samsung/92893-samsung-galaxy-a17-5g-8go-256go-bleu.html,SpaceNet
Samsung Galaxy A17 5G 16 Go (8Go + 8Go Extensible) 256Go Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,999.0,https://spacenet.tn/telephone-samsung/92894-samsung-galaxy-a17-5g-8go-256go-noir.html,SpaceNet
Smartphone Honor X9c Smart 5G 12Go 256Go Cyan,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/86848-smartphone-honor-x9c-smart-5g-12go-256go-cyan.html,SpaceNet
Smartphone Honor X9c Smart 5G 12Go 256Go Blanc,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/86836-smartphone-honor-x9c-smart-5g-12go-256go-blanc.html,SpaceNet
Samsung Galaxy A26 5G 12 Go (6Go + 6Go Extensible) 128Go Rose,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88679-samsung-galaxy-a26-5g-6go-128go-rose.html,SpaceNet
Samsung Galaxy A26 5G 12 Go (6Go + 6Go Extensible) 128Go Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88682-samsung-galaxy-a26-5g-6go-128go-noir.html,SpaceNet
Samsung Galaxy A26 5G 12 Go (6Go + 6Go Extensible) 128Go Blanc,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88684-samsung-galaxy-a26-5g-6go-128go-blanc.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go Noir,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86663-smartphone-xiaomi-redmi-note-14-pro-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go Bleu,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86665-smartphone-xiaomi-redmi-note-14-pro-8go256go-bleu.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go Violet,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86660-smartphone-xiaomi-redmi-note-14-pro-8go-256go-violet.html,SpaceNet
Smartphone Oppo A6 Pro 5G 8Go 256Go Rouge,Oppo,8.0,256.0,6500.0,6.82,50.0,16.0,5G,Android 15,MediaTek,,https://spacenet.tn/smartphone-tunisie/94064-smartphone-oppo-a6-pro-5g-8go-256go-rouge.html,SpaceNet
Smartphone Oppo A6 Pro 5G 8Go 256Go Bleu Stellaire,Oppo,8.0,256.0,6500.0,6.82,50.0,16.0,5G,Android 15,MediaTek,,https://spacenet.tn/smartphone-tunisie/94063-smartphone-oppo-a6-pro-5g-8go-256go-bleu-stellaire.html,SpaceNet
Smartphone Honor X9c 5G 12Go 256Go Noir,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/83110-smartphone-honor-x9c-5g-12go-256go-noir.html,SpaceNet
Smartphone Honor X9c 5G 12Go 256Go Orange,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/86834-smartphone-honor-x9c-5g-12go-256go-orange.html,SpaceNet
Smartphone Honor X9c 5G 12Go 256Go Violet,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/83108-smartphone-honor-x9c-5g-12go-256go-violet.html,SpaceNet
Smartphone Honor X9c 5G 12Go 256Go Cyan,Honor,12.0,256.0,5000.0,6.78,50.0,5.0,5G,Android 14,Octa Core,,https://spacenet.tn/honor-x9c/83111-smartphone-honor-x9c-5g-12go-256go-cyan.html,SpaceNet
Samsung Galaxy A26 5G 16 Go (8Go + 8Go Extensible) 256Go Rose,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88685-samsung-galaxy-a26-5g-8go-256go-rose.html,SpaceNet
Samsung Galaxy A26 5G 16 Go (8Go + 8Go Extensible) 256Go Blanc,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88686-samsung-galaxy-a26-5g-8go-256go-blanc.html,SpaceNet
Samsung Galaxy A26 5G 16 Go (8Go + 8Go Extensible) 256Go Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88687-samsung-galaxy-a26-5g-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go Noir,XIAOMI,12.0,512.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86649-smartphone-xiaomi-redmi-note-14-pro-12go-512go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go Violet,XIAOMI,12.0,512.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86659-smartphone-xiaomi-redmi-note-14-pro-12go-512go-violet.html,SpaceNet
Smartphone Honor X9D 5G 12Go 256Go Marron,Honor,12.0,256.0,8300.0,6.7,108.0,16.0,5G,Android 15,Snapdragon,,https://spacenet.tn/smartphone-tunisie/95329-smartphone-honor-x9d-5g-12go-256go-marron.html,SpaceNet
Smartphone Honor X9D 5G 12Go 256Go Gold,Honor,12.0,256.0,8300.0,6.7,108.0,16.0,5G,Android 15,Snapdragon,,https://spacenet.tn/smartphone-tunisie/95330-smartphone-honor-x9d-5g-12go-256go-gold.html,SpaceNet
Smartphone Honor X9D 5G 12Go 256Go Noir,Honor,12.0,256.0,8300.0,6.7,108.0,16.0,5G,Android 15,Snapdragon,,https://spacenet.tn/smartphone-tunisie/95333-smartphone-honor-x9d-5g-12go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go Bleu,XIAOMI,12.0,512.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro/86654-smartphone-xiaomi-redmi-note-14-pro-12go-512go-bleu-.html,SpaceNet
Smartphone Oppo Find X5 8Go 256Go,Oppo,8.0,256.0,5000.0,6.82,50.0,32.0,5G,Android 14,Unknown,,https://spacenet.tn/smartphone-tunisie/49825-smartphone-oppo-find-x5-8go-256go.html,SpaceNet
Samsung Galaxy A36 5G 8Go 128Go Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88663-samsung-galaxy-a36-5g-8go-128go-noir.html,SpaceNet
Samsung Galaxy A36 5G 8Go 128Go Lavande,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88662-samsung-galaxy-a36-5g-8go-128go-lavande.html,SpaceNet
Samsung Galaxy A36 5G 8Go 128Go Blanc,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88664-samsung-galaxy-a36-5g-8go-128go-blanc.html,SpaceNet
Samsung Galaxy A36 5G 8Go 128Go Lime,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88665-samsung-galaxy-a36-5g-8go-128go-lime.html,SpaceNet
Smartphone Honor 400 5G 12Go 512Go Noir,Honor,12.0,512.0,6000.0,6.7,200.0,5.0,5G,Android 15,Octa Core,,https://spacenet.tn/smartphone-tunisie/92169-smartphone-honor-400-5g-12go-512go-noir.html,SpaceNet
Smartphone Honor 400 5G 12Go 512Go Gold,Honor,12.0,512.0,6000.0,6.7,200.0,5.0,5G,Android 15,Octa Core,,https://spacenet.tn/smartphone-tunisie/92166-smartphone-honor-400-5g-12go-512go-gold.html,SpaceNet
Smartphone Vivo V40 5G 12Go 256Go Violet,Vivo,12.0,256.0,5500.0,6.78,50.0,5.0,5G,Android 14,Snapdragon,,https://spacenet.tn/smartphone-tunisie/80120-smartphone-vivo-v40-5g-12go-256go-violet.html,SpaceNet
Smartphone Vivo V40 5G 12Go 256Go Blanc,Vivo,12.0,256.0,5500.0,6.78,50.0,5.0,5G,Android 14,Snapdragon,,https://spacenet.tn/smartphone-tunisie/80126-smartphone-vivo-v40-5g-12go-256go-blanc.html,SpaceNet
Samsung Galaxy A36 5G 8Go 256Go Blanc,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88183-samsung-galaxy-a36-5g-8go-256go-blanc.html,SpaceNet
Samsung Galaxy A36 5G 8Go 256Go Lime,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88182-samsung-galaxy-a36-5g-8go-256go-lime.html,SpaceNet
Samsung Galaxy A36 5G 8Go 256Go Lavande,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88177-samsung-galaxy-a36-5g-8go-256go-lavande.html,SpaceNet
Samsung Galaxy A36 5G 8Go 256Go Noir,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88185-samsung-galaxy-a36-5g-8go-256go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 13 Pro Plus 12Go 512Go Noir,XIAOMI,12.0,512.0,5000.0,6.67,200.0,16.0,4G,Android 13,Octa Core,,https://spacenet.tn/smartphone-tunisie/69259-smartphone-xiaomi-redmi-note-13-pro-plus-12go-512go-noir.html,SpaceNet
Smartphone Xiaomi Redmi Note 13 Pro Plus 12Go 512Go Blanc,XIAOMI,12.0,512.0,5000.0,6.67,200.0,16.0,4G,Android 13,Octa Core,,https://spacenet.tn/smartphone-tunisie/69261-smartphone-xiaomi-redmi-note-13-pro-plus-12go-512go-blanc.html,SpaceNet
Smartphone Xiaomi Redmi Note 13 Pro Plus 12Go 512Go Violet,XIAOMI,12.0,512.0,5000.0,6.67,200.0,16.0,4G,Android 13,Octa Core,,https://spacenet.tn/smartphone-tunisie/69262-smartphone-xiaomi-redmi-note-13-pro-plus-12go-512go-violet.html,SpaceNet
Smartphone Vivo V50 5G 12Go 256Go Noir satiné,Vivo,12.0,256.0,5500.0,6.78,50.0,5.0,5G,Android 14,Unknown,,https://spacenet.tn/smartphone-tunisie/92338-smartphone-vivo-v50-5g-12go-256go-noir-satine.html,SpaceNet
Smartphone Vivo V50 5G 12Go 256Go Bleu stellaire,Vivo,12.0,256.0,5500.0,6.78,50.0,5.0,5G,Android 14,Unknown,,https://spacenet.tn/smartphone-tunisie/92335-smartphone-vivo-v50-5g-12go-256go-bleu-stellaire.html,SpaceNet
Samsung Galaxy A56 5G 8Go 128Go Rose,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88671-samsung-galaxy-a56-5g-8go-128go-rose.html,SpaceNet
Samsung Galaxy A56 5G 8Go 128Go Vert,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88672-samsung-galaxy-a56-5g-8go-128go-vert.html,SpaceNet
Samsung Galaxy A56 5G 8Go 128Go Gris,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88675-samsung-galaxy-a56-5g-8go-128go-gris.html,SpaceNet
Samsung Galaxy A56 5G 8Go 128Go Graphite,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88674-samsung-galaxy-a56-5g-8go-128go-graphite.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8Go 256Go Violet,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro-plus/86600-smartphone-xiaomi-redmi-note-14-pro-5g-8go-256go-violet.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8Go 256Go Bleu,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro-plus/86602-smartphone-xiaomi-redmi-note-14-pro-5g-8go-256go-bleu.html,SpaceNet
Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8Go 256Go Noir,XIAOMI,8.0,256.0,5110.0,6.73,50.0,20.0,5G,Android 14,MediaTek,,https://spacenet.tn/redmi-note-14-pro-plus/86596-smartphone-xiaomi-redmi-note-14-pro-5g-8go-256go-noir.html,SpaceNet
Samsung Galaxy A56 5G 8Go 256Go Vert,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://spacenet.tn/telephone-samsung/88044-samsung-galaxy-a56-5g-8go-256go-vert.html,SpaceNet
